record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat,passenger_id,passenger_gender,passenger_age,passenger_nationality,booking_datetime,sales_channel,payment_method,ticket_price,currency,ticket_price_usd_est,bags_total,bags_checked,fecha_dt
6389,AV,AVIANCA,AV1190,BOG,LIM,2024-12-06 01:40:00,,,CANCELLED,0,B787,PREMIUM_ECONOMY,,029A979A-773E-4FC8-BADF-29CAD5EB60FA,F,19,PE,2024-10-03 15:32:00,APP,PAYPAL,171.44,GTQ,21.94,1,0,2024-12-06
577,DL,DELTA,DL8397,MEX,MIA,2024-12-06 02:05:00,2024-06-12 08:37:00,378,ON_TIME,0,E190,ECONOMY,26F,378A70C6-2060-48FA-88DB-D0822993CA00,X,25,HN,2024-09-16 10:24:00,AEROPUERTO,PAYPAL,51.26,USD,51.26,2,1,2024-12-06
8929,DL,DELTA,DL2731,MAD,JFK,2024-12-06 02:20:00,2024-12-06 04:08:00,104,ON_TIME,0,B737,ECONOMY,17E,4AEDD6A3-779C-42E3-8A72-B12E1FCC361A,M,7,SV,2024-10-29 19:55:00,CALL_CENTER,EFECTIVO,98.54,MXN,5.72,1,0,2024-12-06
1351,IB,IBERIA,IB7590,SJO,LAX,2024-12-06 05:36:00,2024-12-06 09:14:00,215,ON_TIME,0,B777,PREMIUM_ECONOMY,13B,A7AC5532-B8CE-4A07-9AE0-FE3B293EAA73,F,39,PE,2024-05-25 11:54:00,CALL_CENTER,TARJETA,161.08,USD,161.08,3,2,2024-12-06
9970,AA,AMERICAN AIRLINES,AA1675,GUA,LIM,2024-12-06 08:24:00,2024-06-12 10:06:00,104,ON_TIME,0,A320,BUSINESS,5B,1B50C79E-6A2C-481D-8BC7-9948ACBDCA7A,M,31,US,,CALL_CENTER,PAYPAL,195.78,USD,195.78,1,0,2024-12-06
3597,B6,JETBLUE,B68990,JFK,GUA,2024-12-06 11:06:00,,,CANCELLED,0,B777,ECONOMY,,1A7865DB-861B-41F3-AE50-DD3D101801DA,M,32,HN,2024-04-04 01:07:00,AEROPUERTO,PAYPAL,115.23,USD,115.23,3,2,2024-12-06
9590,B6,JETBLUE,B65592,HAV,MEX,2024-12-06 12:36:00,2024-12-06 13:34:00,50,ON_TIME,0,A321,ECONOMY,19A,CC9E3664-9223-4986-9EF6-37CA086183C7,F,54,US,,APP,EFECTIVO,117.86,MXN,6.84,1,0,2024-12-06
4918,WN,SOUTHWEST,WN8591,MIA,CUN,2024-12-06 14:38:00,,,CANCELLED,0,B787,ECONOMY,,9594FA00-69D3-45E0-96D0-D459639B4398,F,62,SV,2024-11-09 12:42:00,AEROPUERTO,PAYPAL,117.82,USD,117.82,1,0,2024-12-06
3799,BA,BRITISH AIRWAYS,BA5812,BCN,BOG,2024-12-06 14:43:00,2024-12-06 18:43:00,247,ON_TIME,0,B739,ECONOMY,27C,9FD4E67F-E953-4567-9409-36CED8444EBF,M,13,HN,,AEROPUERTO,PAYPAL,56.35,USD,56.35,1,0,2024-12-06
9624,B6,JETBLUE,B63507,MAD,SJO,2024-12-06 15:48:00,2024-12-06 17:35:00,101,ON_TIME,0,B738,ECONOMY,41B,9446046D-5344-4D67-BA0B-6E29FFB41CE4,M,22,US,2024-10-05 07:21:00,APP,EFECTIVO,103.84,USD,103.84,3,2,2024-12-06
9445,DL,DELTA,DL3808,JFK,LIM,2024-12-06 19:11:00,2024-06-12 23:38:00,244,ON_TIME,0,CRJ9,ECONOMY,41F,5A3E2E6F-861B-44D9-85A5-646D862A7520,F,29,PA,2024-05-05 15:52:00,APP,PAYPAL,"160,99",USD,160.99,2,1,2024-12-06
7498,LA,LATAM,LA1366,BCN,SAP,2024-12-06 19:46:00,2024-12-07 00:28:00,292,ON_TIME,0,B777,BUSINESS,9D,E7753BB5-B6C1-4134-B90F-29558943448D,M,30,CO,2024-10-23 13:34:00,AGENCIA,PUNTOS,130.33,MXN,7.56,1,0,2024-12-06
4426,CM,COPA AIRLINES,CM8051,LIM,BOG,2024-12-06 21:13:00,2024-07-12 02:28:00,318,ON_TIME,0,A319,ECONOMY,43D,BB8A3771-1BDD-42E1-B79A-AF87ADFD791E,M,58,PE,2024-08-17 23:01:00,WEB,TRANSFERENCIA,62.55,USD,62.55,1,0,2024-12-06
1412,CM,COPA AIRLINES,CM3489,MAD,HAV,2024-12-06 21:25:00,2024-12-07 01:13:00,215,ON_TIME,0,B757,ECONOMY,37A,19822B3D-FEB8-4E95-BFCF-CBBBF7EAEE75,M,33,PA,2024-10-23 00:30:00,APP,TARJETA,49.81,USD,49.81,1,0,2024-12-06
3598,AM,AEROMEXICO,AM5834,LAX,JFK,2024-12-06 21:28:00,2024-12-06 22:57:00,96,ON_TIME,0,B737,ECONOMY,29D,15288420-E1FB-4D93-B585-6286104CACF7,M,43,MX,2024-05-24 07:12:00,WEB,PAYPAL,90.4,USD,90.4,1,0,2024-12-06
7081,BA,BRITISH AIRWAYS,BA4580,LIM,SAP,2024-12-06 21:29:00,,379,DIVERTED,0,A320,ECONOMY,30C,80C7131A-E4CE-4FE1-A216-028AE4DCDC6D,M,47,ES,2024-03-26 11:15:00,CALL_CENTER,PAYPAL,"73,01",USD,73.01,2,1,2024-12-06
6463,FR,RYANAIR,FR6726,HAV,SAP,2024-12-06 21:30:00,2024-12-07 04:24:00,420,ON_TIME,0,A321,PREMIUM_ECONOMY,11E,E8CA4D2B-04EA-4C3B-BFE7-607B085D6FF6,F,39,MX,2024-08-18 11:37:00,AEROPUERTO,PAYPAL,"108,50",GTQ,13.89,1,0,2024-12-06
8822,LA,LATAM,LA3606,PTY,MEX,2024-12-07 00:29:00,2024-12-07 01:37:00,70,ON_TIME,0,A321,PREMIUM_ECONOMY,12B,03D5B837-E416-49CA-B623-596D186A04BD,M,40,HN,,AEROPUERTO,TARJETA,180.89,USD,180.89,2,1,2024-12-07
3971,AV,AVIANCA,AV4960,MEX,BCN,2024-12-07 01:33:00,2024-07-12 06:10:00,252,ON_TIME,0,A320,ECONOMY,28E,581721EA-D3B3-44FE-A247-345FA0F33EFA,M,8,CR,,CALL_CENTER,TARJETA,90.09,MXN,5.23,1,0,2024-12-07
3472,UA,UNITED,UA5162,MAD,JFK,2024-12-07 08:34:00,2024-07-12 10:00:00,67,ON_TIME,0,B757,ECONOMY,36B,91B453F8-5E72-4805-B003-4D62C176DBBF,F,50,CU,2024-10-24 01:42:00,CALL_CENTER,PAYPAL,113.99,USD,113.99,1,0,2024-12-07
7233,LA,LATAM,LA5230,SJO,PTY,2024-12-07 09:12:00,2024-07-12 13:50:00,264,ON_TIME,0,A319,BUSINESS,8D,DF830C38-9825-4B09-A150-8F4CC766D65E,F,57,HN,2024-03-14 23:19:00,AGENCIA,TRANSFERENCIA,128.66,USD,128.66,0,0,2024-12-07
507,DL,DELTA,DL9588,SAP,SAL,2024-12-07 09:33:00,2024-12-07 11:39:00,106,ON_TIME,0,B777,ECONOMY,22B,57928823-1E14-4CCB-8A1D-F9ABE31E3CFD,F,60,US,2024-08-09 14:52:00,AEROPUERTO,EFECTIVO,63.99,EUR,69.75,2,1,2024-12-07
3942,DL,DELTA,DL7697,MEX,JFK,2024-12-07 09:39:00,2024-12-07 13:16:00,194,DIVERTED,0,B757,ECONOMY,35B,947333C3-2837-4C75-A4F6-9DAAE30685AF,M,50,CO,2024-09-15 21:14:00,CALL_CENTER,PUNTOS,79.84,USD,79.84,3,2,2024-12-07
6469,LA,LATAM,LA2245,SJO,BCN,2024-12-07 14:08:00,2024-12-07 22:12:00,302,DELAYED,167,B739,ECONOMY,36D,68D7432E-BC66-45D9-81B6-78387EF4B18B,M,46,GT,2024-05-21 11:06:00,AEROPUERTO,PAYPAL,"104,83",MXN,6.08,1,0,2024-12-07
955,CM,COPA AIRLINES,CM2578,JFK,GUA,2024-12-07 16:06:00,2024-12-07 20:59:00,96,DELAYED,174,B737,ECONOMY,40F,32F40AEF-ED1B-436F-AF9D-ABF87A4DCE13,M,18,PE,2024-09-23 18:42:00,AEROPUERTO,TARJETA,"85,63",MXN,4.97,1,0,2024-12-07
8682,LA,LATAM,LA0295,CUN,HAV,2024-12-07 16:54:00,2024-12-07 23:53:00,400,ON_TIME,0,A321,PREMIUM_ECONOMY,12B,941811FD-E229-4BD2-BE3B-1451CFEEC048,F,40,PE,2024-08-17 08:24:00,WEB,TARJETA,125.47,MXN,7.28,0,0,2024-12-07
2188,AM,AEROMEXICO,AM2127,BCN,SJO,2024-12-07 20:17:00,2024-12-08 00:34:00,262,ON_TIME,0,CRJ9,ECONOMY,34F,2CF0098A-D375-4B7B-A056-B4AD5A3D6D1C,M,46,GT,2024-10-23 11:08:00,AEROPUERTO,PAYPAL,102.12,USD,102.12,3,2,2024-12-07
5980,DL,DELTA,DL2346,SJO,LIM,2024-12-07 22:42:00,2024-12-08 03:47:00,314,ON_TIME,0,B737,BUSINESS,7B,A84D72F0-FA52-406C-9BA6-FF6F18B351D8,F,23,SV,2024-08-22 20:52:00,AEROPUERTO,TARJETA,260.22,GTQ,33.31,0,0,2024-12-07
1201,BA,BRITISH AIRWAYS,BA8294,LAX,GUA,2024-12-08 02:35:00,2024-08-12 09:11:00,384,ON_TIME,0,B737,ECONOMY,42C,0F59CC5F-C379-44DC-8A20-79DF5F9EE9FD,F,24,GT,2024-09-15 08:58:00,APP,EFECTIVO,86.65,GTQ,11.09,0,0,2024-12-08
1164,AA,AMERICAN AIRLINES,AA6507,GUA,BCN,2024-12-08 02:54:00,2024-12-08 03:56:00,50,ON_TIME,0,B737,FIRST,1C,891269E7-733D-426B-8655-25B48BDA63FA,F,19,CO,2024-12-02 09:29:00,AEROPUERTO,PAYPAL,270.29,MXN,15.68,1,0,2024-12-08
4176,UA,UNITED,UA6719,BCN,HAV,2024-12-08 03:55:00,2024-12-08 09:54:00,339,ON_TIME,0,A320,ECONOMY,16E,AF147A05-3863-4A36-981C-06A506EBB1F9,M,14,PA,2024-10-07 19:31:00,AEROPUERTO,PUNTOS,67.03,MXN,3.89,1,0,2024-12-08
4318,UA,UNITED,UA2786,HAV,MIA,2024-12-08 05:12:00,,,CANCELLED,0,B738,ECONOMY,,BE9186FF-5CD1-482D-BF07-808149492188,F,19,US,2024-09-07 13:27:00,WEB,TRANSFERENCIA,54.12,GTQ,6.93,2,1,2024-12-08
8085,B6,JETBLUE,B63763,LIM,MEX,2024-12-08 08:40:00,,,CANCELLED,0,E190,ECONOMY,,4185A7B9-1CD5-401E-8176-3EBBB1339C49,F,55,SV,2024-09-30 18:53:00,AGENCIA,PUNTOS,66.36,USD,66.36,1,0,2024-12-08
7493,UA,UNITED,UA1424,MEX,JFK,2024-12-08 15:21:00,2024-08-12 20:33:00,314,ON_TIME,0,B737,ECONOMY,42F,2ABAA52E-84BB-4F4C-B2DA-D7800076F8DC,F,12,HN,2024-11-14 01:00:00,CALL_CENTER,TRANSFERENCIA,81.73,EUR,89.09,0,0,2024-12-08
2675,WN,SOUTHWEST,WN8095,LAX,BOG,2024-12-08 19:01:00,2024-12-08 22:41:00,209,ON_TIME,0,B757,ECONOMY,41D,9B9A7491-1D05-4BF9-A91D-D7C64E135E98,M,8,US,2024-08-31 08:44:00,AGENCIA,TARJETA,82.43,MXN,4.78,3,2,2024-12-08
1683,AA,AMERICAN AIRLINES,AA9539,CUN,SJO,2024-12-08 21:58:00,2024-12-09 03:34:00,133,DELAYED,213,A319,ECONOMY,36F,83D25A32-45E6-43BE-B220-B29647CF5112,M,24,CR,2024-09-12 07:23:00,WEB,EFECTIVO,161.36,MXN,9.36,1,0,2024-12-08
6038,FR,RYANAIR,FR8850,SAP,MAD,2024-12-08 22:47:00,2024-09-12 03:01:00,242,ON_TIME,0,A320,ECONOMY,38F,0005B0ED-26E2-4733-B341-4910D5DF2588,F,20,MX,2024-12-05 18:51:00,WEB,PAYPAL,95.51,USD,95.51,1,0,2024-12-08
3273,FR,RYANAIR,FR6159,MAD,BCN,2024-12-08 23:23:00,2024-12-09 06:30:00,408,ON_TIME,0,A321,ECONOMY,30A,3436AE54-A53F-4E6F-A844-DED3EEA2C545,F,35,US,2024-08-13 18:17:00,AGENCIA,PAYPAL,71.57,USD,71.57,2,1,2024-12-08
4807,IB,IBERIA,IB3377,BCN,SJO,2024-12-08 23:28:00,2024-12-09 07:34:00,376,DELAYED,95,B787,ECONOMY,26B,4C8E8C24-FD68-440A-BC6F-6473C8256923,M,27,GT,2024-10-24 15:35:00,WEB,TRANSFERENCIA,42.28,USD,42.28,3,2,2024-12-08
8113,AV,AVIANCA,AV3370,CUN,PTY,2024-12-09 00:30:00,2024-09-12 03:22:00,162,ON_TIME,0,E190,ECONOMY,21E,74121FFF-E107-4E25-A25F-D6FC897CA508,F,42,US,2024-09-25 01:31:00,APP,TRANSFERENCIA,"119,46",GTQ,15.29,2,1,2024-12-09
9646,WN,SOUTHWEST,WN8093,MIA,GUA,2024-12-09 02:16:00,2024-12-09 07:23:00,303,ON_TIME,0,B787,ECONOMY,38F,38798D74-85B6-48EA-982C-53053F26109A,M,1,SV,2024-09-18 19:09:00,AGENCIA,TARJETA,85.18,USD,85.18,2,1,2024-12-09
2436,FR,RYANAIR,FR3520,GUA,JFK,2024-12-09 02:52:00,2024-09-12 07:35:00,258,ON_TIME,0,B787,ECONOMY,30C,805934D3-8006-49C0-82AB-045B954DE4D1,M,73,HN,2024-08-22 03:58:00,AGENCIA,PUNTOS,131.11,USD,131.11,1,0,2024-12-09
8362,AA,AMERICAN AIRLINES,AA1038,MEX,LIM,2024-12-09 04:40:00,2024-09-12 05:48:00,75,ON_TIME,0,B757,BUSINESS,9C,EA43EF1A-F97A-490C-86D0-32194E569E9D,F,29,SV,2024-11-30 17:20:00,WEB,PUNTOS,265.47,MXN,15.4,1,0,2024-12-09
267,B6,JETBLUE,B69723,MEX,BCN,2024-12-09 05:18:00,2024-09-12 12:19:00,401,ON_TIME,0,CRJ9,ECONOMY,22F,359654E3-6A9E-4C85-A30F-877818B4AE34,F,33,GT,2024-10-22 05:24:00,AEROPUERTO,TARJETA,53.31,GTQ,6.82,3,2,2024-12-09
3384,AA,AMERICAN AIRLINES,AA1490,MAD,MIA,2024-12-09 06:07:00,2024-12-09 11:46:00,346,ON_TIME,0,CRJ9,ECONOMY,36F,D428F917-AE9C-43B6-91A8-10A19B9BD08B,F,61,PA,2024-10-12 07:46:00,,TARJETA,"89,90",MXN,5.21,2,1,2024-12-09
7183,BA,BRITISH AIRWAYS,BA7765,JFK,GUA,2024-12-09 06:21:00,2024-12-09 12:25:00,348,ON_TIME,0,B777,ECONOMY,20F,64859919-A3B1-4FE1-A0DA-40E052A4561C,M,17,PE,2024-07-29 07:02:00,WEB,EFECTIVO,123.8,USD,123.8,1,0,2024-12-09
1592,BA,BRITISH AIRWAYS,BA3625,CUN,BOG,2024-12-09 07:25:00,2024-09-12 09:01:00,87,ON_TIME,0,B787,ECONOMY,40F,21C3AA3F-436D-4E20-9F23-A90BAA3B2818,M,19,CO,,AGENCIA,PUNTOS,72.55,GTQ,9.29,2,1,2024-12-09
1926,FR,RYANAIR,FR4658,SAP,MIA,2024-12-09 11:52:00,2024-09-12 13:01:00,56,ON_TIME,0,B777,ECONOMY,39E,01A38685-4387-410B-8092-3D9BA9716567,F,27,ES,2024-07-08 17:59:00,WEB,TRANSFERENCIA,96.81,USD,96.81,1,0,2024-12-09
2720,IB,IBERIA,IB3745,LAX,HAV,2024-12-09 13:24:00,2024-12-09 19:13:00,324,ON_TIME,0,B787,ECONOMY,36B,629C0953-935E-4C35-88C4-0EF4F3938DC7,M,38,GT,2024-12-03 04:29:00,AGENCIA,TARJETA,79.76,USD,79.76,1,0,2024-12-09
6631,FR,RYANAIR,FR8056,BOG,MEX,2024-12-09 14:27:00,2024-09-12 19:40:00,321,ON_TIME,0,A321,ECONOMY,27C,769FE71D-51AE-4A71-A610-DFC488328D36,F,,ES,2024-09-07 22:55:00,WEB,PAYPAL,79.12,USD,79.12,1,0,2024-12-09
2790,B6,JETBLUE,B62236,MEX,JFK,2024-12-09 15:48:00,2024-09-12 20:33:00,283,ON_TIME,0,B737,BUSINESS,5A,F52E0F66-CBD8-48FB-A8CE-255811B16FB3,F,16,SV,,AGENCIA,TARJETA,180.18,USD,180.18,0,0,2024-12-09
9595,LA,LATAM,LA4975,LIM,MAD,2024-12-09 18:03:00,2024-09-12 19:11:00,62,ON_TIME,0,B757,ECONOMY,39F,5F64A986-CA04-4A47-AA1D-36E2EA7B61B5,M,27,SV,2024-06-13 09:36:00,CALL_CENTER,EFECTIVO,162.8,USD,162.8,2,1,2024-12-09
531,CM,COPA AIRLINES,CM5686,SAP,PTY,2024-12-10 03:54:00,2024-12-10 10:33:00,219,DELAYED,156,CRJ9,ECONOMY,25C,16D6238A-7F13-4D3F-AC52-30FCAA822A7C,M,44,HN,2024-08-27 08:53:00,CALL_CENTER,EFECTIVO,30.05,USD,30.05,2,1,2024-12-10
4995,LA,LATAM,LA0159,MEX,HAV,2024-12-10 05:04:00,2024-12-10 07:57:00,167,ON_TIME,0,B757,ECONOMY,20B,4EB0951E-3DB5-4393-A4E0-9A6604134FBE,F,21,,2024-10-22 22:27:00,AGENCIA,TRANSFERENCIA,62.19,USD,62.19,1,0,2024-12-10
8796,B6,JETBLUE,B63609,JFK,CUN,2024-12-10 05:48:00,2024-12-10 09:15:00,121,DELAYED,95,A319,ECONOMY,44B,E9E328AE-B6A6-453C-AF29-37F3505A640A,F,48,HN,2024-10-15 05:22:00,AEROPUERTO,EFECTIVO,80.54,USD,80.54,2,1,2024-12-10
768,AA,AMERICAN AIRLINES,AA6454,LIM,SAL,2024-12-10 08:57:00,2024-12-10 17:42:00,311,DELAYED,217,A320,BUSINESS,10E,1091AB50-B037-4D21-820D-FD20B8FA8C61,M,27,CU,2024-09-11 22:13:00,AGENCIA,TARJETA,102.54,USD,102.54,2,1,2024-12-10
6638,FR,RYANAIR,FR2255,MEX,SAP,2024-12-10 09:02:00,2024-12-10 14:09:00,310,ON_TIME,0,B757,ECONOMY,24B,295D51AA-A6C2-4A85-86FE-7A2C3668BD94,M,35,CR,2024-09-19 16:38:00,AEROPUERTO,TRANSFERENCIA,49.08,EUR,53.5,2,1,2024-12-10
9523,B6,JETBLUE,B68940,SAP,LAX,2024-12-10 10:52:00,2024-10-12 14:35:00,224,ON_TIME,0,B777,PREMIUM_ECONOMY,11C,143FA610-D987-4962-B856-8BA4A1D9451A,F,35,PE,2024-06-18 06:43:00,WEB,TRANSFERENCIA,"101,60",GTQ,13.0,1,0,2024-12-10
4086,B6,JETBLUE,B68831,MIA,SJO,2024-12-10 11:02:00,2024-12-10 17:44:00,386,ON_TIME,0,A319,ECONOMY,41E,FE9D38F6-8783-46A3-983C-D7DD0BC43353,F,26,MX,2024-10-25 07:20:00,WEB,TRANSFERENCIA,126.77,USD,126.77,0,0,2024-12-10
1108,UA,UNITED,UA6277,MAD,SAL,2024-12-10 12:53:00,2024-12-10 17:11:00,267,ON_TIME,0,B787,ECONOMY,19A,4066D19E-D9D0-4F07-87E2-6FE029CEB119,F,27,CR,2024-11-04 13:10:00,AEROPUERTO,TARJETA,"89,39",USD,89.39,2,1,2024-12-10
6130,UA,UNITED,UA7304,BOG,CUN,2024-12-10 14:07:00,2024-12-10 18:57:00,298,ON_TIME,0,B767,ECONOMY,25B,83FE980C-9B03-4C97-AC66-514CB251A2CF,M,17,CO,2024-12-04 02:21:00,CALL_CENTER,TRANSFERENCIA,104.54,GTQ,13.38,1,0,2024-12-10
166,UA,UNITED,UA8530,SAL,LIM,2024-12-10 16:32:00,2024-12-10 23:45:00,304,DELAYED,138,A320,ECONOMY,26D,0F057502-CC87-43E3-B923-0D84EC406D1D,F,33,ES,2024-09-01 06:23:00,WEB,PUNTOS,59.5,GTQ,7.62,0,0,2024-12-10
6907,AA,AMERICAN AIRLINES,AA2888,BOG,SJO,2024-12-10 16:34:00,2024-12-10 22:38:00,360,ON_TIME,0,B739,ECONOMY,29E,9762DA76-1666-4296-891F-84221E9C570A,F,37,GT,2024-09-15 19:08:00,WEB,TRANSFERENCIA,74.18,EUR,80.86,1,0,2024-12-10
8183,IB,IBERIA,IB2667,JFK,SAP,2024-12-10 17:06:00,2024-12-10 18:17:00,52,ON_TIME,0,B738,ECONOMY,31A,CC442285-4943-45FF-A908-0324C5B1C31E,M,35,SV,,AEROPUERTO,PUNTOS,112.97,GTQ,14.46,1,0,2024-12-10
2412,UA,UNITED,UA0558,GUA,SAP,2024-12-10 18:12:00,2024-12-10 22:38:00,242,ON_TIME,0,CRJ9,PREMIUM_ECONOMY,13C,1E8CA8E3-EDF6-4205-962F-1B29A6580764,M,23,MX,2024-04-09 09:55:00,APP,TARJETA,109.42,USD,109.42,2,1,2024-12-10
7676,AV,AVIANCA,AV7208,CUN,MAD,2024-12-10 18:42:00,2024-10-12 19:55:00,50,ON_TIME,0,B787,BUSINESS,4C,76CFE207-2EB1-40B5-A05D-0358EDA18020,F,28,ES,2024-12-04 08:34:00,CALL_CENTER,PAYPAL,131.27,GTQ,16.8,2,1,2024-12-10
9631,WN,SOUTHWEST,WN8891,CUN,PTY,2024-12-10 19:22:00,2024-12-11 00:52:00,319,ON_TIME,0,B777,ECONOMY,34C,6F697D6A-43CC-462D-BF4A-C90342F44AF4,M,19,MX,2024-09-12 11:07:00,APP,EFECTIVO,76.07,USD,76.07,1,0,2024-12-10
2045,B6,JETBLUE,B62098,HAV,BCN,2024-12-10 23:42:00,2024-12-11 05:51:00,378,ON_TIME,0,CRJ9,ECONOMY,20D,B9D83DB1-E49C-4DF7-8BA5-BEB20093F8CF,M,48,PE,2024-10-10 16:49:00,AGENCIA,PUNTOS,71.12,GTQ,9.1,1,0,2024-12-10
338,BA,BRITISH AIRWAYS,BA9146,MEX,CUN,2024-12-11 04:18:00,2024-11-12 09:05:00,266,ON_TIME,0,A320,PREMIUM_ECONOMY,13F,258D5AD9-0652-4D40-88DB-4113C85F6BD1,M,15,CO,2024-08-30 01:31:00,APP,TARJETA,83.75,USD,83.75,1,0,2024-12-11
6577,CM,COPA AIRLINES,CM0150,GUA,BCN,2024-12-11 05:24:00,2024-12-11 07:41:00,135,ON_TIME,0,B739,PREMIUM_ECONOMY,14C,273DDE8D-45D3-4389-9C6D-C76A80BFB64F,F,22,GT,,CALL_CENTER,TRANSFERENCIA,173.72,USD,173.72,1,0,2024-12-11
8573,DL,DELTA,DL3333,HAV,LAX,2024-12-11 05:51:00,2024-11-12 08:39:00,151,ON_TIME,0,B739,BUSINESS,8F,EE81B262-FF94-404C-9231-913D60E71899,M,23,SV,2024-10-09 05:13:00,WEB,TRANSFERENCIA,202.8,GTQ,25.96,1,0,2024-12-11
1158,AV,AVIANCA,AV7954,HAV,JFK,2024-12-11 07:14:00,2024-12-11 11:24:00,234,ON_TIME,0,A319,ECONOMY,43A,568CC6A9-700C-4A6F-AFB0-E8093F324F07,F,42,ES,2024-09-02 05:46:00,AEROPUERTO,PAYPAL,94.4,USD,94.4,1,0,2024-12-11
4551,BA,BRITISH AIRWAYS,BA7649,BOG,HAV,2024-12-11 08:01:00,2024-12-11 09:59:00,118,ON_TIME,0,B737,ECONOMY,28A,45A49DFF-191F-4DE8-AB73-0E3B6F6D61AE,M,29,CO,2024-11-18 05:00:00,APP,TARJETA,116.48,USD,116.48,2,1,2024-12-11
9728,AM,AEROMEXICO,AM3229,MEX,HAV,2024-12-11 08:26:00,2024-12-11 10:19:00,116,ON_TIME,0,B757,ECONOMY,45D,70C20A8B-1CFC-414A-8EF4-ED10AF5B98F3,X,26,SV,2024-08-17 20:28:00,WEB,PAYPAL,72.71,EUR,79.25,1,0,2024-12-11
1761,BA,BRITISH AIRWAYS,BA7669,LIM,SJO,2024-12-11 08:36:00,,,CANCELLED,0,B777,ECONOMY,,9BE2E664-00DE-4BE8-A434-281DCF360F7F,F,40,GT,2024-09-15 08:41:00,APP,TRANSFERENCIA,34.03,USD,34.03,0,0,2024-12-11
663,LA,LATAM,LA5932,SAL,LIM,2024-12-11 09:40:00,2024-12-11 17:03:00,262,DELAYED,182,A320,ECONOMY,43B,8F852366-C971-4C38-A426-EACC7C1478F7,M,34,CU,2024-08-12 14:24:00,AGENCIA,TARJETA,40.8,EUR,44.47,1,0,2024-12-11
6299,AA,AMERICAN AIRLINES,AA8695,GUA,PTY,2024-12-11 10:25:00,2024-12-11 16:04:00,318,ON_TIME,0,CRJ9,ECONOMY,23B,B12EF256-1BAC-46A6-945A-BDF3A96798F2,F,34,CR,2024-08-21 14:49:00,WEB,TARJETA,106.04,MXN,6.15,1,0,2024-12-11
686,AV,AVIANCA,AV7078,SJO,GUA,2024-12-11 11:58:00,2024-11-12 17:40:00,318,ON_TIME,0,B787,ECONOMY,21E,3C1F8DA4-4B7F-4327-890A-5B76FD474C99,M,31,PE,2024-03-11 13:31:00,AEROPUERTO,EFECTIVO,148.28,MXN,8.6,2,1,2024-12-11
1341,IB,IBERIA,IB7202,BOG,BCN,2024-12-11 13:46:00,2024-12-11 16:55:00,178,ON_TIME,0,A320,PREMIUM_ECONOMY,14A,B29688EE-38EA-4F1F-B9E0-843D5C6DF13B,F,42,PA,2024-09-23 11:51:00,APP,EFECTIVO,"98,93",GTQ,12.66,2,1,2024-12-11
2776,AV,AVIANCA,AV9111,BCN,SAL,2024-12-11 17:10:00,2024-12-11 20:25:00,189,ON_TIME,0,B787,ECONOMY,26A,9E5706AB-B675-444C-923F-1DEFD162EAC1,F,21,CR,2024-11-06 18:19:00,CALL_CENTER,PAYPAL,93.91,USD,93.91,1,0,2024-12-11
1328,DL,DELTA,DL8564,GUA,MAD,2024-12-11 19:46:00,2024-11-12 22:21:00,149,ON_TIME,0,B777,ECONOMY,41B,E5F9404E-3C6E-4DBC-A9EB-CA9847FE5242,M,25,SV,2024-11-05 08:47:00,AGENCIA,PAYPAL,109.85,MXN,6.37,1,0,2024-12-11
9607,WN,SOUTHWEST,WN4130,CUN,BOG,2024-12-11 20:36:00,2024-12-11 22:01:00,84,ON_TIME,0,A319,ECONOMY,33C,0C70F9AB-3FEF-4377-8220-913BAC547655,M,15,PE,,APP,PUNTOS,94.46,GTQ,12.09,2,1,2024-12-11
856,IB,IBERIA,IB9214,MIA,SAL,2024-12-11 23:29:00,2024-12-12 05:17:00,349,ON_TIME,0,B739,ECONOMY,18C,F06F4AE7-06D4-477D-9B61-CF92910F066F,F,48,CO,2024-10-07 01:23:00,AEROPUERTO,PAYPAL,"78,09",USD,78.09,1,0,2024-12-11
4182,UA,UNITED,UA6236,MIA,GUA,2024-12-12 01:16:00,2024-12-12 03:38:00,134,ON_TIME,0,A319,ECONOMY,34A,440F587C-F212-41EF-9FFB-2744BA1D6EAA,M,16,ES,2024-10-25 14:04:00,WEB,TARJETA,69.93,USD,69.93,2,1,2024-12-12
376,AM,AEROMEXICO,AM8828,HAV,SAL,2024-12-12 07:04:00,2024-12-12 09:39:00,154,ON_TIME,0,E190,ECONOMY,27C,C955EDC4-16BC-43F7-BCE0-30636F290454,F,21,ES,2024-11-08 11:17:00,WEB,EFECTIVO,"50,75",USD,50.75,1,0,2024-12-12
8891,AV,AVIANCA,AV4509,BCN,MIA,2024-12-12 07:43:00,2024-12-12 10:16:00,137,ON_TIME,0,A321,ECONOMY,25E,3BCDFE36-0B42-4552-92B8-7CAFF6C90108,F,34,PE,2024-11-29 12:05:00,CALL_CENTER,TARJETA,62.16,USD,62.16,0,0,2024-12-12
